text,date,label,label_name,id
"🎀𓂃⊹ ִֶָ #sereniToYou	— ˗ˋ ୨୧ ˊ˗ —	꒰ WTS LFB | PH 🇵🇭 ꒱	𓂐 Jeonghan PC set	   ↪︎ ₱1,200 set all in	   ↪︎ payo to secure from cn	   ↪︎ mid to late may eta	   ↪︎ reply/dm to claim		୨ৎ {{URL}}	𐙚 jeonghan heaven 5:26 noot noot {{URL}}",2024-04-26,7,Kingdom,1783695821801976245
"{{USERNAME}} ME TOO I GOT IT SUPER CHEAP, reddi we should be best friends or something this is the first time I found a mutual likes kingdom hearts EUEUEUE",2024-04-26,7,Kingdom,1783695817024414041
{{USERNAME}} I already know that’s why I’ve been calling my shit outer heaven on gj it’s all one big mg reference,2024-04-26,7,Kingdom,1783695811383103839
{{USERNAME}} KSA? What is that? Kingdom of Saudi Arabia? Do you have any pictures of your village? I've never seen a village of 40 people. I've seen TV shows but it's not the same. I'm not trying to get too personal I just find it cool U lived in a Russian village of 40 people. 🙂🥰☺️,2024-04-26,7,Kingdom,1783695796401008729
love when people experience the emotional hell that is kingdom hearts for the first time,2024-04-26,7,Kingdom,1783695794622906388
{{USERNAME}} i’m punting that old midget to kingdom come,2024-04-26,7,Kingdom,1783695791153909971
{{USERNAME}} this can't possibly be you. you don't look like rhythm heaven singer with blue jacker,2024-04-26,7,Kingdom,1783695779322122445
"🔲		And Jesus said unto him, No man, having put his hand to the plough, and looking back, is fit for the kingdom of God.		Luke 9:62  kjv	🔲",2024-04-26,7,Kingdom,1783695773009641621
"{{USERNAME}} Unfortunately, the government of Canada has turned the country into a fraudster's paradise, and anyone who commits fraud knows that Canada will give him shelter. {{URL}}",2024-04-26,7,Kingdom,1783695769528053995
"scribes and Pharisees hypocrites! For you shut up the kingdom of heaven against men; for you neither go in yourselves nor do you allow those who are entering to go in. Woe to you, scribes and Pharisees hypocrites! For you devour widows' houses and for a pretense make long prayer",2024-04-26,7,Kingdom,1783695767611269181
{{USERNAME}} Then I suppose I will join my Lord and Savior in Heaven early,2024-04-26,7,Kingdom,1783695761877737490
"{{USERNAME}} {{USERNAME}} The Catholicism has never once made me feel comfortable in any century of time, and even nowadays the way they were moving down pedophilia instead of addressing a massive problem. I could never imagine trying to defend them.	Do not call them father there is one father in heaven",2024-04-26,7,Kingdom,1783695726926602639
"{{USERNAME}} {{USERNAME}} Next go out there with a book and the tea, total heaven",2024-04-26,7,Kingdom,1783695722014990487
"{{USERNAME}} The one who is generous is close to Allah, close to paradise, close to people and distant from Hellfire 		-Prophet Muhammad (s.a.w)",2024-04-26,7,Kingdom,1783695720249196971
"Fate is a vn but I'll entertain your idiocy anyway.		Fate/Stay Night	Fate/Stay Night [Unlimited Blade Works]	Fate/Stay Night ~Heaven's Feel~	And if you wanna, Fate/Zero.	The rest is however the fuck you want to if you want to.		It's that simple. {{URL}} {{URL}}",2024-04-26,7,Kingdom,1783695713647386737
{{USERNAME}} {{USERNAME}} {{USERNAME}} So you believe there is a mediocre version of heaven that is reserved for people that are unrighteous but somehow still saved? If so it doesn't sound too different from purgatory,2024-04-26,7,Kingdom,1783695695863517190
{{USERNAME}} wiat i just looked at this again and realized this was kingdom hearts oh my god this is so pretty,2024-04-26,7,Kingdom,1783695679157829887
"{{USERNAME}} {{USERNAME}} Jesus would say give everything to God.		""Jesus answered, “If you want to be perfect, go, sell your possessions and give to the poor, and you will have treasure in heaven. Then come, follow me.”"" - Matthew 19:21",2024-04-26,7,Kingdom,1783695679120105862
{{USERNAME}} May God welcome him into his arms in Heaven,2024-04-26,7,Kingdom,1783695652771238342
"NEW Street Food Paradise in Bangkok, Save One Go Market!!!🇹🇭 {{URL}} via {{USERNAME}}",2024-04-26,7,Kingdom,1783695631875486085
{{USERNAME}} Paul Alexander will be at the top rungs in Heaven 		An Afterlife of absolute Paradise 		People live such an incredibly challenging life on Earth and yet still smiling and even caring about other people get rewarded 		My deepest condolences to his family {{URL}},2024-04-26,7,Kingdom,1783695610492940740
"FBA people, we will get to the promised land.	#FBAReparations {{URL}}",2024-04-26,7,Kingdom,1783695599285792923
{{USERNAME}} {{USERNAME}} United Kingdom too. Plus other supporters!,2024-04-26,7,Kingdom,1783695597540986970
.{{USERNAME}} heaven ^_^,2024-04-26,7,Kingdom,1783695590624239741
{{USERNAME}} Okay what’s the issue 😭,2024-04-26,7,Kingdom,1783695581480730677
anyone who so desires can go to heaven because Jesus already paid the price 		… anyone ✨😶,2024-04-26,7,Kingdom,1783695577533874342
"{{USERNAME}} {{USERNAME}} Say Yes To Heaven by Lana Del Rey went viral a year or two before she released it and it became her best preforming solo song, so I have no doubt Fantasize would do insane number",2024-04-26,7,Kingdom,1783695573335576895
{{USERNAME}} {{USERNAME}} That’s the way it’s done in heaven. 😃 {{URL}},2024-04-26,7,Kingdom,1783695561897459826
{{USERNAME}} You look so beautiful also ❤️💐The floods of heaven 	are open🙌,2024-04-26,7,Kingdom,1783695559519248616
"{{USERNAME}} The one who is generous is close to Allah, close to paradise, close to people and distant from Hellfire 		-Prophet Muhammad (s.a.w)",2024-04-26,7,Kingdom,1783695558978241007
over 2 months no audio stream on our reliable link  just relying on youtube {{USERNAME}} do something for heaven sake,2024-04-26,7,Kingdom,1783695556553973875
{{USERNAME}} I’m doing okay!!! I made brownies and apple turnovers tonight!!! {{URL}},2024-04-26,7,Kingdom,1783695553420837139
{{USERNAME}} 4699357 I will move heaven and earth. 💇🏼👩‍🎨,2024-04-26,7,Kingdom,1783695552087286087
{{USERNAME}} Let me shut up so I can get into heaven,2024-04-26,7,Kingdom,1783695550673817839
"{{USERNAME}} I was pushing my 7-year old on the swings last weekend. She kept yelling, ""I'm flying! I'm higher than you Daddy!"" 		So yes. Those little things are heaven-sent.",2024-04-26,7,Kingdom,1783695535515295850
