text,date,label,label_name,id
"Breaking news Jeff Bezos is causing trouble again with Elon Musk and Mark Zuckerberg, Mr Musk is injured and Mr Bezos bodyguards all underground, {{URL}}",2024-04-26,3,current_events,1783690357797994730
No #Sanatani will pass without liking this tweet.❤️		Jai Shree Ram 🚩🙏	#RCBvsSRH #AkhileshYadav	#viralvideo #Dhruv_Rathee #Chokli #DalitVirodhiBJP #SuryaWinningBlrSouth #ซินเทจ #TamannaahBhatia  #TimnasDay   #BREAKING_NEWS #NitinGadkari 	#Dhruv_Rathee #ColumbiaUniversity… {{URL}} {{URL}},2024-04-26,3,current_events,1783690337900544368
No #Sanatani will pass without liking this tweet♥️	 Jai Shree Ram 🚩 🚩	#viralvideo #Dhruv_Rathee #MrunalThakur #JEEMains2024 #Binance    palki #BREAKING_NEWS RCB RCB #AskHimesh #SRHvRCB #StocksToBuy Patidar #RCBvsSRH #RashmikaMandanna #JhoothaModi 	#BREAKING_NEWS {{URL}},2024-04-26,3,current_events,1783690270569365544
🎯BREAKING NEWS {{USERNAME}} 		Nitrate reduction enables safer aryldiazonium chemistry		{{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}}  #Science #TechnologyNews #Chemistry 		{{URL}} {{URL}},2024-04-26,3,current_events,1783690265636806807
"breaking news, urgent now and beyond future! save our healthcare of abortion, retirement age healthcare, healthcare! save our john lewis act, voting right act! save our supreme court blue wave Party! @ education relief act, @ Abolish the electoral college {{URL}}",2024-04-26,3,current_events,1783690175073460499
"{{USERNAME}} {{USERNAME}} Uhm, you might not understand current events or proposals. By the way - Just in case you are not aware, the top 1% are already paying nearly 45% of all federal income taxes collected. Seems like more than their fair share",2024-04-26,3,current_events,1783690150037606416
"📢 Breaking news! The $BLAST Airdrop has started, and I've scored a massive 17000 tokens! Check your rewards now! 💎💰 {{URL}} {{URL}}",2024-04-26,3,current_events,1783690124661838015
{{USERNAME}} Not politics but definitely current events and a must-read for all parents: Bad Therapy by Abigail Shrier,2024-04-26,3,current_events,1783690114222232013
{{USERNAME}} {{USERNAME}} Breaking News.   Based on the SCOTUS hearing today President Biden has put Seal Team 6 on standby,2024-04-26,3,current_events,1783690078415393266
"📢 Breaking news! The $ZRO Airdrop has started, and I've scored a massive 1700000 tokens! Check your rewards now! 💎💰 {{URL}} {{URL}}",2024-04-26,3,current_events,1783689985280872596
"📢 Breaking news! The $ZKS Airdrop has started, and I've scored a massive 1700 tokens! Check your rewards now! 💎💰 {{URL}} {{URL}}",2024-04-26,3,current_events,1783689951474778610
{{USERNAME}} Breaking News.   Based on the SCOTUS hearing today President Biden has put Seal Team 6 on standby,2024-04-26,3,current_events,1783689894155481208
"The Rachel Maddow Show 4/25/2024 | 🅼🆂🅽🅱🅲 BREAKING NEWS Today April 25, 2024 {{URL}} via {{USERNAME}}",2024-04-26,3,current_events,1783689878557139351
Not AirAsia bidding to acquire SriLankan: Capital A CEO clarifies - Breaking News | Daily Mirror #lka #SriLanka  {{URL}} {{URL}},2024-04-26,3,current_events,1783689857233215628
{{USERNAME}} Breaking News.   Based on the SCOTUS hearing today President Biden has put Seal Team 6 on standby,2024-04-26,3,current_events,1783689851771990115
"📢 Breaking news! The $ZKS Airdrop has started, and I've scored a massive 1700 tokens! Check your rewards now! 💎💰 {{URL}} {{URL}}",2024-04-26,3,current_events,1783689829408018456
{{USERNAME}} {{USERNAME}} {{USERNAME}} That was THE thing Twitter was known for dude. The Arab spring protests were the first time Twitter gained wide prominence and legitimacy as a breaking news platform,2024-04-26,3,current_events,1783689822080512404
"📢 Breaking news! The $ZKS Airdrop has started, and I've scored a massive 1700 tokens! Check your rewards now! 💎💰 {{URL}} {{URL}}",2024-04-26,3,current_events,1783689744112664809
"📢 Breaking news! The $BLAST Airdrop has started, and I've scored a massive 17000 tokens! Check your rewards now! 💎💰 {{URL}} {{URL}}",2024-04-26,3,current_events,1783689693441253563
{{USERNAME}} Breaking news the Aussie will do absolutely nothing about it,2024-04-26,3,current_events,1783689642270994491
"Now, I'm honored to lead the wagon here at Wild Bill's, a brand with over 20 years of history, makin' memories and deliverin' amazing experiences at live events across this great country.  The mission has evolved, but the flavors and fun remain constant.",2024-04-26,3,current_events,1783689561928839518
Breaking News:  New York City right now! {{URL}},2024-04-26,3,current_events,1783689559689326597
"📢 Breaking news! The $ZRO Airdrop has started, and I've scored a massive 1700000 tokens! Check your rewards now! 💎💰 {{URL}} {{URL}}",2024-04-26,3,current_events,1783689555054338135
BREAKING NEWS: With The 23 Pick In The 2024 NFL Draft The Cleveland Browns Select…. Deshawn Watson!🐶	{{USERNAME}}		#NFLDraft #DawgPound {{URL}},2024-04-26,3,current_events,1783689532983968016
$PARAM get too much profit	{{USERNAME}} 	#TimnasDay 	{{USERNAME}} 	{{USERNAME}} 	#BREAKING_NEWS,2024-04-26,3,current_events,1783689490847924683
"Dana covered the breaking news on fox today, Ladies&amp; Gentlemen	Dana, sometimes when starting slightly different guest on your⌚ slot may need some trial &amp; error	(that's i felt &amp; how we all feel when trying something new	Yes,🚺&amp;🚹	Thank U	Keep going Dana😊	{{URL}}",2024-04-26,3,current_events,1783689422929568209
"📢 Breaking news! The $ZKS Airdrop has started, and I've scored a massive 1700 tokens! Check your rewards now! 💎💰 {{URL}} {{URL}}",2024-04-26,3,current_events,1783689410027872553
BREAKING NEWS:  Trumps pants expanded abruptly and he had to be rushed to the lavatory.  Like a tire being inflated the seat of his patriotic blue pants could be seen getting larger and larger.  The court recessed briefly as the defendant was attended to.  No explosion!  #maga,2024-04-26,3,current_events,1783689395729830011
"{{USERNAME}} X is riddled with MORE bots and Twitter's best feature - the Explore / Trending tabs - is completely destroyed. 		All the ""worldwide trends"" now are just crypto BS that are amplified by bots and not actual trends.		Moreover, there used to be summaries of breaking news, etc...",2024-04-26,3,current_events,1783689393351618745
"📢 Breaking news! The $ZKS Airdrop has started, and I've scored a massive 1700 tokens! Check your rewards now! 💎💰 {{URL}} {{URL}}",2024-04-26,3,current_events,1783689332970111155
Breaking news: I am hammered.,2024-04-26,3,current_events,1783689329425977679
"📢 Breaking news! The $BLAST Airdrop has started, and I've scored a massive 17000 tokens! Check your rewards now! 💎💰 {{URL}} {{URL}}",2024-04-26,3,current_events,1783689323646206096
{{USERNAME}} Breaking News.   Based on the SCOTUS hearing today President Biden has put Seal Team 6 on standby,2024-04-26,3,current_events,1783689299407274408
"{{USERNAME}} {{USERNAME}} {{USERNAME}} Twitter wasn't for breaking news, it was for being the public square. 		Some wanted it to be the progressive only public square",2024-04-26,3,current_events,1783689295884419273
{{USERNAME}} Breaking News.   Based on the SCOTUS hearing today President Biden has put Seal Team 6 on standby,2024-04-26,3,current_events,1783689255681753402
"📢 Breaking news! The $ZKS Airdrop has started, and I've scored a massive 1700 tokens! Check your rewards now! 💎💰 {{URL}} {{URL}}",2024-04-26,3,current_events,1783689228007661763
No #Sanatani will pass without liking this tweet.❤️		Jai Shree Ram 🚩🙏	#RCBvsSRH #AkhileshYadav	#viralvideo #Dhruv_Rathee #Chokli #DalitVirodhiBJP #SuryaWinningBlrSouth #ซินเทจ #TamannaahBhatia {{USERNAME}} #BREAKING_NEWS #NitinGadkari	 {{URL}},2024-04-26,3,current_events,1783689224530874514
"📢 Breaking news! The $BLAST Airdrop has started, and I've scored a massive 17000 tokens! Check your rewards now! 💎💰 {{URL}} {{URL}}",2024-04-26,3,current_events,1783689223796642147
BREAKING NEWS: McCarthy Got a Serious Update On His First 100 Days 		{{URL}},2024-04-26,3,current_events,1783689204062671280
BREAKING NEWS: McCarthy Got a Serious Update On His First 100 Days 		{{URL}},2024-04-26,3,current_events,1783689204054040950
BREAKING NEWS: McCarthy Got a Serious Update On His First 100 Days 		{{URL}},2024-04-26,3,current_events,1783689203978809368
BREAKING NEWS: McCarthy Got a Serious Update On His First 100 Days 		{{URL}},2024-04-26,3,current_events,1783689203949154779
